"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","Get all definitions","QA|Nova Bank - Infopool","Fri Feb 13 19:31:44 UTC 2026","broken","Fri Feb 13 19:31:44 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","65","Create organization - no name","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"","74","Update organization details by ID - empty name","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:48 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","71","Create organization - empty street value","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"","85","Get all Issues","QA|Nova Bank - Infopool","Fri Feb 13 19:31:40 UTC 2026","broken","Fri Feb 13 19:31:41 UTC 2026","v1 > Customer 360 > Issues > get all issues","Bank User","",""
"","77","Delete organization details by ID - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:48 UTC 2026","broken","Fri Feb 13 19:31:48 UTC 2026","v1 > Organizations > Delete organization","Bank Admin","",""
"Update an existing report","70","Update Report - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Update Report","Bank Admin","",""
"","71","Get single definition","QA|Nova Bank - Infopool","Fri Feb 13 19:31:44 UTC 2026","broken","Fri Feb 13 19:31:44 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","76","Export Report Data","QA|Nova Bank - Infopool","Fri Feb 13 19:31:53 UTC 2026","broken","Fri Feb 13 19:31:53 UTC 2026","v1 > Report > Export Report Data","Bank Admin","",""
"Create a new report","81","Create Report - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Create Report","Bank Admin","",""
"","69","Invalid ID - Get single definition","QA|Nova Bank - Infopool","Fri Feb 13 19:31:44 UTC 2026","broken","Fri Feb 13 19:31:44 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","73","Update profile - successful","QA|Nova Bank - Infopool","Fri Feb 13 19:31:38 UTC 2026","broken","Fri Feb 13 19:31:38 UTC 2026","v1 > Profile > Update profile","Bank User","",""
"Get a specific report by ID","77","Get Report by ID - Invalid id","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report by Id","Bank Admin","",""
"Get a paginated list of reports with optional filtering","65","Get Reports Stats - No Auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report Stats","Bank Admin","",""
"","70","Create roles - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:49 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Roles > Create role","Bank Admin","",""
"","77","No Auth - Delete Customer Comment","QA|Nova Bank - Infopool","Fri Feb 13 19:31:42 UTC 2026","broken","Fri Feb 13 19:31:42 UTC 2026","v1 > Customer 360 > Comments > delete customer comment","Bank User","",""
"Get a specific report by ID","77","Get Report by UUID","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report by UUID","Bank Admin","",""
"Get a specific report by ID","80","Get Report by ID","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report by Id","Bank Admin","",""
"","68","Delete Attachment from Issue","QA|Nova Bank - Infopool","Fri Feb 13 19:31:41 UTC 2026","broken","Fri Feb 13 19:31:41 UTC 2026","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","67","No auth - Fetch sub-organizations of a parent organization","QA|Nova Bank - Infopool","Fri Feb 13 19:31:48 UTC 2026","broken","Fri Feb 13 19:31:48 UTC 2026","v1 > Organizations > Sub-organizations > Fetch sub-organizations","Bank Admin","",""
"","70","Fetch Customer's Financial Summary","QA|Nova Bank - Infopool","Fri Feb 13 19:31:43 UTC 2026","broken","Fri Feb 13 19:31:43 UTC 2026","v1 > Customer 360 > Fetch customer's financial summary","Bank User","",""
"","74","No auth - update role","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Users > Role > Update role","Bank Admin","",""
"","74","No Auth - Fetch all organizations","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Fetch organization","Bank Admin","",""
"Update an existing report","67","Update Report","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Update Report","Bank Admin","",""
"Get a specific report by ID","71","Get Report by UUID - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report by UUID","Bank Admin","",""
"","82","Get events - invalid start date","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Audit trail > Event","Bank User","",""
"","69","Create organization - business manager ID does not exist","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"Get a paginated list of reports with optional filtering","73","Get Reports - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report","Bank Admin","",""
"","79","Forgot password - successful","QA|Nova Bank - Infopool","Fri Feb 13 19:31:36 UTC 2026","broken","Fri Feb 13 19:31:36 UTC 2026","v1 > Auth > Forgot password > Initiate forget password","Bank User","",""
"","63","audit-search","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Audit trail > Audit trail","Bank User","",""
"","69","Invalid token - Validate user invitation token","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Onboarding > Validate invitation","Bank User","",""
"","64","No Auth - Get all permissions","QA|Nova Bank - Infopool","Fri Feb 13 19:31:50 UTC 2026","broken","Fri Feb 13 19:31:50 UTC 2026","v1 > Permissions > Get permissions","Bank Admin","",""
"","72","Delete organization details by ID -Invalid Id","QA|Nova Bank - Infopool","Fri Feb 13 19:31:48 UTC 2026","broken","Fri Feb 13 19:31:48 UTC 2026","v1 > Organizations > Delete organization","Bank Admin","",""
"","70","Invalid ID - Add Comment to Customer","QA|Nova Bank - Infopool","Fri Feb 13 19:31:42 UTC 2026","broken","Fri Feb 13 19:31:42 UTC 2026","v1 > Customer 360 > Comments > add comment to customer","Bank User","",""
"","80","managers","QA|Nova Bank - Infopool","Fri Feb 13 19:31:49 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Organizations > Managers > Fetch managers of an organization","Bank Admin","",""
"","71","Update role status","QA|Nova Bank - Infopool","Fri Feb 13 19:31:49 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Roles > Update role","Bank Admin","",""
"","68","Update user - successful","QA|Nova Bank - Infopool","Fri Feb 13 19:31:45 UTC 2026","broken","Fri Feb 13 19:31:45 UTC 2026","v1 > Users > Update user","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","78","Invalid Auth - Empty Channel - Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 13 19:31:37 UTC 2026","broken","Fri Feb 13 19:31:37 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"","84","No Auth - Get Issue by ID","QA|Nova Bank - Infopool","Fri Feb 13 19:31:41 UTC 2026","broken","Fri Feb 13 19:31:41 UTC 2026","v1 > Customer 360 > Issues > get issue by Id","Bank User","",""
"","70","Get roles - successful","QA|Nova Bank - Infopool","Fri Feb 13 19:31:49 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Roles > Get roles","Bank Admin","",""
"Get a specific report by ID","66","Get Report by UUID - Invalid uuid","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Get Report by UUID","Bank Admin","",""
"","87","Get Report Data - Invalid id","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Get Report Data","Bank Admin","",""
"Get a paginated list of reports with optional filtering","71","Get Reports","QA|Nova Bank - Infopool","Fri Feb 13 19:31:50 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report","Bank Admin","",""
"","70","Update Issue","QA|Nova Bank - Infopool","Fri Feb 13 19:31:41 UTC 2026","broken","Fri Feb 13 19:31:41 UTC 2026","v1 > Customer 360 > Issues > update issue","Bank User","",""
"","69","Empty last name - Send user invitation token","QA|Nova Bank - Infopool","Fri Feb 13 19:31:40 UTC 2026","broken","Fri Feb 13 19:31:40 UTC 2026","v1 > Onboarding > Complete profile","Bank User","",""
"","73","Fetch all organizations","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Fetch organization","Bank Admin","",""
"","66","Logout session successfully","QA|Nova Bank - Infopool","Fri Feb 13 19:31:50 UTC 2026","broken","Fri Feb 13 19:31:50 UTC 2026","v1 > Logout","Bank Admin","",""
"","151","Invalid credentials","QA|Nova Bank - Infopool","Fri Feb 13 19:31:35 UTC 2026","broken","Fri Feb 13 19:31:35 UTC 2026","v1 > Auth > Session > Login","Bank User","",""
"","77","No Auth - Get all definitions","QA|Nova Bank - Infopool","Fri Feb 13 19:31:44 UTC 2026","broken","Fri Feb 13 19:31:44 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","79","No auth - Create  organization","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","101","Invalid Channel - Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 13 19:31:37 UTC 2026","broken","Fri Feb 13 19:31:37 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"Create a new report","72","Create Report - Empty category","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Create Report","Bank Admin","",""
"","70","Update organization details by ID - incorrect business manager ID","QA|Nova Bank - Infopool","Fri Feb 13 19:31:48 UTC 2026","broken","Fri Feb 13 19:31:48 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","87","Empty Channel - Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 13 19:31:37 UTC 2026","broken","Fri Feb 13 19:31:37 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"","66","Add user to an organization -user ID does not exist","QA|Nova Bank - Infopool","Fri Feb 13 19:31:48 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Organizations > Users > Add users to an organization","Bank Admin","",""
"","79","successfully create corporate_adjustment","QA|Nova Bank - Infopool","Fri Feb 13 19:31:53 UTC 2026","broken","Fri Feb 13 19:31:53 UTC 2026","","corporate Adjustment","",""
"Get a paginated list of reports with optional filtering","74","Get Report Objects - Dashboard","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report Object","Bank Admin","",""
"","70","Fetch organizations by ID - No Auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","67","No Auth - Add attachment to issue","QA|Nova Bank - Infopool","Fri Feb 13 19:31:41 UTC 2026","broken","Fri Feb 13 19:31:41 UTC 2026","v1 > Customer 360 > Issues > add attachment to issue","Bank User","",""
"","65","Fetch user by ID - ID does not exist","QA|Nova Bank - Infopool","Fri Feb 13 19:31:45 UTC 2026","broken","Fri Feb 13 19:31:45 UTC 2026","v1 > Users > Fetch user by ID","Bank Admin","",""
"","80","Update organization details by ID - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","79","Invalid ID - Delete Customer Comment","QA|Nova Bank - Infopool","Fri Feb 13 19:31:42 UTC 2026","broken","Fri Feb 13 19:31:42 UTC 2026","v1 > Customer 360 > Comments > delete customer comment","Bank User","",""
"","70","Create  organization - without parent id","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"","73","Update organization details by ID - parent_id","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","66","Get all permissions","QA|Nova Bank - Infopool","Fri Feb 13 19:31:50 UTC 2026","broken","Fri Feb 13 19:31:50 UTC 2026","v1 > Permissions > Get permissions","Bank Admin","",""
"","71","Empty priority - Create a New Issue","QA|Nova Bank - Infopool","Fri Feb 13 19:31:40 UTC 2026","broken","Fri Feb 13 19:31:40 UTC 2026","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","71","Get permission by ID - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:50 UTC 2026","broken","Fri Feb 13 19:31:50 UTC 2026","v1 > Permissions > Get permission by ID","Bank Admin","",""
"","70","search Corporate Adjustment","QA|Nova Bank - Infopool","Fri Feb 13 19:31:53 UTC 2026","broken","Fri Feb 13 19:31:53 UTC 2026","","corporate Adjustment","",""
"","66","audit trail - No Auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Audit trail > Audit trail","Bank User","",""
"","69","update role","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Users > Role > Update role","Bank Admin","",""
"","66","No Auth - Search Customers","QA|Nova Bank - Infopool","Fri Feb 13 19:31:43 UTC 2026","broken","Fri Feb 13 19:31:43 UTC 2026","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"","70","Export Report Data - Invalid format","QA|Nova Bank - Infopool","Fri Feb 13 19:31:53 UTC 2026","broken","Fri Feb 13 19:31:53 UTC 2026","v1 > Report > Export Report Data","Bank Admin","",""
"Get a paginated list of reports with optional filtering","65","Get Reports Stats","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report Stats","Bank Admin","",""
"","73","Update user - ID does not exist","QA|Nova Bank - Infopool","Fri Feb 13 19:31:45 UTC 2026","broken","Fri Feb 13 19:31:45 UTC 2026","v1 > Users > Update user","Bank Admin","",""
"Create a new report","66","Create Report","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:52 UTC 2026","v1 > Report > Create Report","Bank Admin","",""
"","72","Get Report Data - No auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:52 UTC 2026","broken","Fri Feb 13 19:31:53 UTC 2026","v1 > Report > Get Report Data","Bank Admin","",""
"","69","successful dashboard embed","QA|Nova Bank - Infopool","Fri Feb 13 19:31:44 UTC 2026","broken","Fri Feb 13 19:31:44 UTC 2026","embed dashboard","Bank User","",""
"Get a paginated list of reports with optional filtering","70","Get Report Objects - No Auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:51 UTC 2026","broken","Fri Feb 13 19:31:51 UTC 2026","v1 > Report > Get Report Object","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","115","Empty Operation - Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 13 19:31:36 UTC 2026","broken","Fri Feb 13 19:31:37 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"","65","audit trail","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Audit trail > Audit trail","Bank User","",""
"","66","Get events - end date earlier than start date","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Audit trail > Event","Bank User","",""
"","75","Update organization details by ID - name already exists","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","147","Get profile - No Auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:38 UTC 2026","broken","Fri Feb 13 19:31:38 UTC 2026","v1 > Profile > Get profile","Bank User","",""
"","144","User does not exist - Forgot Password","QA|Nova Bank - Infopool","Fri Feb 13 19:31:36 UTC 2026","broken","Fri Feb 13 19:31:36 UTC 2026","v1 > Auth > Forgot password > Initiate forget password","Bank User","",""
"","67","Update user - invalid action","QA|Nova Bank - Infopool","Fri Feb 13 19:31:45 UTC 2026","broken","Fri Feb 13 19:31:45 UTC 2026","v1 > Users > Update user","Bank Admin","",""
"","66","Create roles","QA|Nova Bank - Infopool","Fri Feb 13 19:31:49 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Roles > Create role","Bank Admin","",""
"","66","get user role","QA|Nova Bank - Infopool","Fri Feb 13 19:31:45 UTC 2026","broken","Fri Feb 13 19:31:45 UTC 2026","v1 > Users > Role > Get role","Bank Admin","",""
"","70","Update profile - No Auth","QA|Nova Bank - Infopool","Fri Feb 13 19:31:39 UTC 2026","broken","Fri Feb 13 19:31:39 UTC 2026","v1 > Profile > update profile image","Bank User","",""
"","72","Create organization - name already exists","QA|Nova Bank - Infopool","Fri Feb 13 19:31:46 UTC 2026","broken","Fri Feb 13 19:31:46 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"","69","Update organization details by ID - successful","QA|Nova Bank - Infopool","Fri Feb 13 19:31:47 UTC 2026","broken","Fri Feb 13 19:31:47 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","97","No auth - Create a New Issue","QA|Nova Bank - Infopool","Fri Feb 13 19:31:40 UTC 2026","broken","Fri Feb 13 19:31:40 UTC 2026","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"Verify TOTP or OTP. For OTP, you need to provide either `email` or `phone` as the recipient if you are not logged in.
    Make sure the operation matches the one used to generate the OTP.

    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE
    ","135","Invalid OTP - Verify MFA code, MFA backup code, Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 13 19:31:37 UTC 2026","broken","Fri Feb 13 19:31:37 UTC 2026","v1 > Auth > MFA > Verify","Bank User","",""
"","74","Create roles - empty name field","QA|Nova Bank - Infopool","Fri Feb 13 19:31:49 UTC 2026","broken","Fri Feb 13 19:31:49 UTC 2026","v1 > Roles > Create role","Bank Admin","",""
"","107","No user credentials","QA|Nova Bank - Infopool","Fri Feb 13 19:31:35 UTC 2026","broken","Fri Feb 13 19:31:36 UTC 2026","v1 > Auth > Session > Login","Bank User","",""
"","102","Create a New Issue","QA|Nova Bank - Infopool","Fri Feb 13 19:31:40 UTC 2026","broken","Fri Feb 13 19:31:40 UTC 2026","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
