"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Retrieve setting by ID - invalid ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:15 GMT 2025","passed","Fri Mar 21 18:52:16 GMT 2025","v1 > System Settings > Retrieve setting by ID","Bank Admin","",""
"","34","Update Setting - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Update Settings","Bank Admin","",""
"","59","Remove user from an organization - user ID does not exist","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","135","Generator Customers Transactions Statement - CSV","QA|Nova Bank - Infopool","Fri Mar 21 18:52:10 GMT 2025","failed","Fri Mar 21 18:52:10 GMT 2025","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","34","Create Settings - non-existing entity ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","55","Create master setting - no name field","QA|Nova Bank - Infopool","Fri Mar 21 18:52:15 GMT 2025","passed","Fri Mar 21 18:52:15 GMT 2025","v1 > System Settings > Master > Create Master Setting","Bank Admin","",""
"","66","Remove user from an organization - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","33","Create Settings - invalid master settings ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","59","Update user - ID does not exist","QA|Nova Bank - Infopool","Fri Mar 21 18:52:20 GMT 2025","passed","Fri Mar 21 18:52:20 GMT 2025","v1 > Users > Update user","Bank Admin","",""
"","65","Create organization - organization type ID does not exist","QA|Nova Bank - Infopool","Fri Mar 21 18:52:21 GMT 2025","passed","Fri Mar 21 18:52:21 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","110","audit trail","QA|Nova Bank - Infopool","Fri Mar 21 18:51:47 GMT 2025","passed","Fri Mar 21 18:51:47 GMT 2025","v1 > Audit trail > Audit trail","Bank User","",""
"","52","Get all permissions","QA|Nova Bank - Infopool","Fri Mar 21 18:52:23 GMT 2025","passed","Fri Mar 21 18:52:23 GMT 2025","v1 > Permissions > Get permissions","Bank Admin","",""
"","55","Delete Customer Comment","QA|Nova Bank - Infopool","Fri Mar 21 18:51:49 GMT 2025","passed","Fri Mar 21 18:51:49 GMT 2025","v1 > Customer 360 > Comments > delete customer comment","Bank User","",""
"","36","Update permissions - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Roles > Permissions > Update permission - API needs review","Bank Admin","",""
"","3269","Create Settings - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:16 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","3175","Search Customers - invalid user phone number","QA|Nova Bank - Infopool","Fri Mar 21 18:52:02 GMT 2025","passed","Fri Mar 21 18:52:05 GMT 2025","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"","76","Create Settings - missing meta values","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","53","Validate user invitation token","QA|Nova Bank - Infopool","Fri Mar 21 18:51:47 GMT 2025","passed","Fri Mar 21 18:51:47 GMT 2025","v1 > Onboarding > Validate invitation","Bank User","",""
"","64","Update profile","QA|Nova Bank - Infopool","Fri Mar 21 18:51:46 GMT 2025","failed","Fri Mar 21 18:51:46 GMT 2025","v1 > Profile > update profile image","Bank User","",""
"","693","Get all Issues","QA|Nova Bank - Infopool","Fri Mar 21 18:51:48 GMT 2025","passed","Fri Mar 21 18:51:49 GMT 2025","v1 > Customer 360 > Issues > get all issues","Bank User","",""
"","38","Fetch user by ID - invalid ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:20 GMT 2025","passed","Fri Mar 21 18:52:20 GMT 2025","v1 > Users > Fetch user by ID","Bank Admin","",""
"","35","Update Setting - empty description","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Update Settings","Bank Admin","",""
"","46","Fetch organizations by ID - non-existing ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:21 GMT 2025","passed","Fri Mar 21 18:52:21 GMT 2025","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","6217","Invalid email format","QA|Nova Bank - Infopool","Fri Mar 21 18:51:38 GMT 2025","passed","Fri Mar 21 18:51:44 GMT 2025","v1 > Auth > Session > Login","Bank User","",""
"","55","Update role status","QA|Nova Bank - Infopool","Fri Mar 21 18:52:23 GMT 2025","passed","Fri Mar 21 18:52:23 GMT 2025","v1 > Roles > Update role","Bank Admin","",""
"","54","Create definition - empty fields","QA|Nova Bank - Infopool","Fri Mar 21 18:52:13 GMT 2025","passed","Fri Mar 21 18:52:13 GMT 2025","v1 > Static Definitions > Create definition","Bank Admin","",""
"","41","Health","QA|Nova Bank - Infopool","Fri Mar 21 18:52:13 GMT 2025","passed","Fri Mar 21 18:52:13 GMT 2025","v1 > Health","Bank Admin","",""
"","41","Update Setting - empty action","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Update Settings","Bank Admin","",""
"","61","Change password - empty current password","QA|Nova Bank - Infopool","Fri Mar 21 18:51:45 GMT 2025","passed","Fri Mar 21 18:51:46 GMT 2025","v1 > Profile > Password","Bank User","",""
"","35","Get all notification templates - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:23 GMT 2025","passed","Fri Mar 21 18:52:23 GMT 2025","v1 > Notifications > Templates","Bank Admin","",""
"","43","Retrieve setting by ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:15 GMT 2025","passed","Fri Mar 21 18:52:15 GMT 2025","v1 > System Settings > Retrieve setting by ID","Bank Admin","",""
"","40","Send user invitation token - empty first name","QA|Nova Bank - Infopool","Fri Mar 21 18:51:47 GMT 2025","passed","Fri Mar 21 18:51:47 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","58","Get roles - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Roles > Get roles","Bank Admin","",""
"","45","Get role by ID - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:23 GMT 2025","passed","Fri Mar 21 18:52:23 GMT 2025","v1 > Roles > Get role by ID","Bank Admin","",""
"","52","Create roles - no description","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Roles > Create role","Bank Admin","",""
"","39","Create Settings - non-existing master settings ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","34","Create notification template","QA|Nova Bank - Infopool","Fri Mar 21 18:52:23 GMT 2025","passed","Fri Mar 21 18:52:23 GMT 2025","v1 > Notifications > Templates","Bank Admin","",""
"","35","Retrieve setting by entity ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:16 GMT 2025","passed","Fri Mar 21 18:52:16 GMT 2025","v1 > System Settings > Entity","Bank Admin","",""
"","34","Retrieve Settings","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Retrieve Setting","Bank Admin","",""
"","53","Fetch all users","QA|Nova Bank - Infopool","Fri Mar 21 18:52:20 GMT 2025","passed","Fri Mar 21 18:52:20 GMT 2025","v1 > Users > Fetch users","Bank Admin","",""
"","79","Update organization details by ID - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:21 GMT 2025","passed","Fri Mar 21 18:52:21 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","104","Get events - invalid start date","QA|Nova Bank - Infopool","Fri Mar 21 18:51:47 GMT 2025","passed","Fri Mar 21 18:51:47 GMT 2025","v1 > Audit trail > Event","Bank User","",""
"","199","Get profile - successfully","QA|Nova Bank - Infopool","Fri Mar 21 18:51:46 GMT 2025","passed","Fri Mar 21 18:51:46 GMT 2025","v1 > Profile > Get profile","Bank User","",""
"","57","Fetch Customer By ID - invalid id","QA|Nova Bank - Infopool","Fri Mar 21 18:52:05 GMT 2025","passed","Fri Mar 21 18:52:05 GMT 2025","v1 > Customer 360 > Fetch customer by ID","Bank User","",""
"","59","Update profile - Invalid file size","QA|Nova Bank - Infopool","Fri Mar 21 18:51:46 GMT 2025","passed","Fri Mar 21 18:51:46 GMT 2025","v1 > Profile > update profile image","Bank User","",""
"","106","Update master setting - ID does not exist","QA|Nova Bank - Infopool","Fri Mar 21 18:52:14 GMT 2025","passed","Fri Mar 21 18:52:14 GMT 2025","v1 > System Settings > Master > Update master settings","Bank Admin","",""
"","47","Create a New Issue - empty issue category","QA|Nova Bank - Infopool","Fri Mar 21 18:51:48 GMT 2025","passed","Fri Mar 21 18:51:48 GMT 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","35","Create Settings - missing master settings ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","65","Update definition - duplicated name","QA|Nova Bank - Infopool","Fri Mar 21 18:52:14 GMT 2025","passed","Fri Mar 21 18:52:14 GMT 2025","v1 > Static Definitions > Update definition","Bank Admin","",""
"","566","Change password - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:51:44 GMT 2025","failed","Fri Mar 21 18:51:45 GMT 2025","v1 > Profile > Password","Bank User","",""
"","49","Fetch all users in an organization","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Organizations > Users > Fetch users in an organization","Bank Admin","",""
"","47","managers","QA|Nova Bank - Infopool","Fri Mar 21 18:52:22 GMT 2025","passed","Fri Mar 21 18:52:22 GMT 2025","v1 > Organizations > Managers > Fetch managers of an organization","Bank Admin","",""
"","84","Get all notifications - invalid type","QA|Nova Bank - Infopool","Fri Mar 21 18:52:24 GMT 2025","passed","Fri Mar 21 18:52:24 GMT 2025","v1 > Notifications","Bank Admin","",""
"","6268","Search Customers","QA|Nova Bank - Infopool","Fri Mar 21 18:51:56 GMT 2025","passed","Fri Mar 21 18:52:02 GMT 2025","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"","41","Send user invitation token - empty password","QA|Nova Bank - Infopool","Fri Mar 21 18:51:47 GMT 2025","passed","Fri Mar 21 18:51:47 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","42","Update organization details by ID - empty name","QA|Nova Bank - Infopool","Fri Mar 21 18:52:21 GMT 2025","failed","Fri Mar 21 18:52:21 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","53","Create definition - invalid ISO code","QA|Nova Bank - Infopool","Fri Mar 21 18:52:14 GMT 2025","passed","Fri Mar 21 18:52:14 GMT 2025","v1 > Static Definitions > Create definition","Bank Admin","",""
"","33","Create Settings - invalid entity type","QA|Nova Bank - Infopool","Fri Mar 21 18:52:19 GMT 2025","passed","Fri Mar 21 18:52:19 GMT 2025","v1 > System Settings > Create Settings","Bank Admin","",""
"","103","Get events - invalid end date","QA|Nova Bank - Infopool","Fri Mar 21 18:51:47 GMT 2025","passed","Fri Mar 21 18:51:47 GMT 2025","v1 > Audit trail > Event","Bank User","",""
"","36","Create master setting - invalid category ID","QA|Nova Bank - Infopool","Fri Mar 21 18:52:15 GMT 2025","passed","Fri Mar 21 18:52:15 GMT 2025","v1 > System Settings > Master > Create Master Setting","Bank Admin","",""
"","51","Fetch organizations by ID - successful","QA|Nova Bank - Infopool","Fri Mar 21 18:52:21 GMT 2025","passed","Fri Mar 21 18:52:21 GMT 2025","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","39","Get permission by ID - ID does not exist","QA|Nova Bank - Infopool","Fri Mar 21 18:52:23 GMT 2025","failed","Fri Mar 21 18:52:23 GMT 2025","v1 > Permissions > Get permission by ID","Bank Admin","",""
