"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","No Auth - Fetch Customer Comments","QA|Nova Bank - Infopool","Sat Jun 07 23:14:27 GMT 2025","passed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Comments > fetch customer comment","Bank User","",""
"","39","Update organization details by ID - successful","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"Update an existing report","42","Update Report - No auth","QA|Nova Bank - Infopool","Sat Jun 07 23:15:46 GMT 2025","passed","Sat Jun 07 23:15:46 GMT 2025","v1 > Report > Update Report","Bank Admin","",""
"","80","successfully create corporate_adjustment","QA|Nova Bank - Infopool","Sat Jun 07 23:15:57 GMT 2025","passed","Sat Jun 07 23:15:57 GMT 2025","","corporate Adjustment","",""
"","35","No auth - Update role status","QA|Nova Bank - Infopool","Sat Jun 07 23:15:45 GMT 2025","passed","Sat Jun 07 23:15:45 GMT 2025","v1 > Roles > Update role","Bank Admin","",""
"Get a paginated list of reports with optional filtering","36","Get Report Objects - Dashboard","QA|Nova Bank - Infopool","Sat Jun 07 23:15:45 GMT 2025","passed","Sat Jun 07 23:15:45 GMT 2025","v1 > Report > Get Report Object","Bank Admin","",""
"","74","Get profile - No Auth","QA|Nova Bank - Infopool","Sat Jun 07 23:14:15 GMT 2025","passed","Sat Jun 07 23:14:15 GMT 2025","v1 > Profile > Get profile","Bank User","",""
"","302","Invalid credentials","QA|Nova Bank - Infopool","Sat Jun 07 23:14:04 GMT 2025","passed","Sat Jun 07 23:14:04 GMT 2025","v1 > Auth > Session > Login","Bank User","",""
"","36","Delete organization details by ID -Invalid Id","QA|Nova Bank - Infopool","Sat Jun 07 23:15:44 GMT 2025","passed","Sat Jun 07 23:15:44 GMT 2025","v1 > Organizations > Delete organization","Bank Admin","",""
"","38","Role does not exist - update role","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Users > Role > Update role","Bank Admin","",""
"","3133","No auth - Generator Customers Transactions Statement - PDF","QA|Nova Bank - Infopool","Sat Jun 07 23:15:38 GMT 2025","passed","Sat Jun 07 23:15:41 GMT 2025","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","36","Update user - ID does not exist","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Users > Update user","Bank Admin","",""
"","36","Get permission by ID - ID does not exist","QA|Nova Bank - Infopool","Sat Jun 07 23:15:45 GMT 2025","passed","Sat Jun 07 23:15:45 GMT 2025","v1 > Permissions > Get permission by ID","Bank Admin","",""
"","988","Successful login","QA|Nova Bank - Infopool","Sat Jun 07 23:14:03 GMT 2025","passed","Sat Jun 07 23:14:04 GMT 2025","v1 > Auth > Session > Login","Bank User","",""
"","133","Invalid ID - Add Comment to Customer","QA|Nova Bank - Infopool","Sat Jun 07 23:14:27 GMT 2025","passed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Comments > add comment to customer","Bank User","",""
"","36","No auth - Fetch all users in an organization","QA|Nova Bank - Infopool","Sat Jun 07 23:15:44 GMT 2025","passed","Sat Jun 07 23:15:44 GMT 2025","v1 > Organizations > Users > Fetch users in an organization","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","75","Empty Channel - Get Email or SMS OTP","QA|Nova Bank - Infopool","Sat Jun 07 23:14:12 GMT 2025","passed","Sat Jun 07 23:14:12 GMT 2025","v1 > Auth > MFA > Request","Bank User","",""
"","41","Create organization - no name","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","3120","Invalid authentication - Send user invitation token","QA|Nova Bank - Infopool","Sat Jun 07 23:14:18 GMT 2025","passed","Sat Jun 07 23:14:21 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","40","Update user - empty action field","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Users > Update user","Bank Admin","",""
"","40","No Auth - Add attachment to issue","QA|Nova Bank - Infopool","Sat Jun 07 23:14:26 GMT 2025","failed","Sat Jun 07 23:14:26 GMT 2025","v1 > Customer 360 > Issues > add attachment to issue","Bank User","",""
"","40","Create organization - business manager ID does not exist","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"Delete a report (soft delete)","122","Delete Report - Invalid id","QA|Nova Bank - Infopool","Sat Jun 07 23:15:47 GMT 2025","passed","Sat Jun 07 23:15:47 GMT 2025","v1 > Report > Delete Report","Bank Admin","",""
"","41","Update Customer Comment Copy","QA|Nova Bank - Infopool","Sat Jun 07 23:14:27 GMT 2025","passed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Comments > update comment to customer","Bank User","",""
"","38","No Auth - Fetch Customers Channels","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Customer 360 > Fetch customer channel","Bank User","",""
"","920","Fetch Customer's Financial Summary","QA|Nova Bank - Infopool","Sat Jun 07 23:14:28 GMT 2025","passed","Sat Jun 07 23:14:29 GMT 2025","v1 > Customer 360 > Fetch customer's financial summary","Bank User","",""
"","66318","Generator Customers Transactions Statement - PDF","QA|Nova Bank - Infopool","Sat Jun 07 23:14:32 GMT 2025","passed","Sat Jun 07 23:15:38 GMT 2025","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","255","Get events - successful","QA|Nova Bank - Infopool","Sat Jun 07 23:14:16 GMT 2025","passed","Sat Jun 07 23:14:16 GMT 2025","v1 > Audit trail > Event","Bank User","",""
"","36","Fetch user by ID - no auth","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Users > Fetch user by ID","Bank Admin","",""
"","103","audit trail - No Auth","QA|Nova Bank - Infopool","Sat Jun 07 23:14:17 GMT 2025","passed","Sat Jun 07 23:14:17 GMT 2025","v1 > Audit trail > Audit trail","Bank User","",""
"","67","resend_invitation_toUser","QA|Nova Bank - Infopool","Sat Jun 07 23:14:18 GMT 2025","passed","Sat Jun 07 23:14:18 GMT 2025","v1 > Onboarding > Validate invitation","Bank User","",""
"","37","No Auth - Fetch all organizations","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Fetch organization","Bank Admin","",""
"","41","Invalid attachment id - Delete Attachment from Issue","QA|Nova Bank - Infopool","Sat Jun 07 23:14:26 GMT 2025","failed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","6259","Invalid email format","QA|Nova Bank - Infopool","Sat Jun 07 23:14:04 GMT 2025","passed","Sat Jun 07 23:14:10 GMT 2025","v1 > Auth > Session > Login","Bank User","",""
"Update an existing report","89","Update Report","QA|Nova Bank - Infopool","Sat Jun 07 23:15:46 GMT 2025","passed","Sat Jun 07 23:15:46 GMT 2025","v1 > Report > Update Report","Bank Admin","",""
"","62","No auth - Add Comment to Customer","QA|Nova Bank - Infopool","Sat Jun 07 23:14:27 GMT 2025","passed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Comments > add comment to customer","Bank User","",""
"","43","Get profile - user not logged in","QA|Nova Bank - Infopool","Sat Jun 07 23:14:16 GMT 2025","passed","Sat Jun 07 23:14:16 GMT 2025","v1 > Profile > Get profile","Bank User","",""
"","36","category by id","QA|Nova Bank - Infopool","Sat Jun 07 23:15:45 GMT 2025","passed","Sat Jun 07 23:15:45 GMT 2025","v1 > Notifications > Category > Fetch category by d","Bank Admin","",""
"","41","Update organization details by ID - No auth","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","36","Fetch user by ID - successful","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Users > Fetch user by ID","Bank Admin","",""
"","50","Delete Attachment from Issue","QA|Nova Bank - Infopool","Sat Jun 07 23:14:26 GMT 2025","failed","Sat Jun 07 23:14:26 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"Update an existing report","58","Update Report - Invalid id","QA|Nova Bank - Infopool","Sat Jun 07 23:15:46 GMT 2025","passed","Sat Jun 07 23:15:47 GMT 2025","v1 > Report > Update Report","Bank Admin","",""
"","55","No Auth - Update Issue","QA|Nova Bank - Infopool","Sat Jun 07 23:14:26 GMT 2025","failed","Sat Jun 07 23:14:26 GMT 2025","v1 > Customer 360 > Issues > update issue","Bank User","",""
"","51","No Auth - Change password","QA|Nova Bank - Infopool","Sat Jun 07 23:14:14 GMT 2025","passed","Sat Jun 07 23:14:14 GMT 2025","v1 > Profile > Password","Bank User","",""
"","3475","Export Report Data","QA|Nova Bank - Infopool","Sat Jun 07 23:15:50 GMT 2025","failed","Sat Jun 07 23:15:53 GMT 2025","v1 > Report > Export Report Data","Bank Admin","",""
"Create a new report","86","Create Report - Duplicate name","QA|Nova Bank - Infopool","Sat Jun 07 23:15:46 GMT 2025","passed","Sat Jun 07 23:15:46 GMT 2025","v1 > Report > Create Report","Bank Admin","",""
"","120","Empty current password - Change password","QA|Nova Bank - Infopool","Sat Jun 07 23:14:15 GMT 2025","passed","Sat Jun 07 23:14:15 GMT 2025","v1 > Profile > Password","Bank User","",""
"","75","No Auth - Fetch Customer's Financial Summary","QA|Nova Bank - Infopool","Sat Jun 07 23:14:29 GMT 2025","passed","Sat Jun 07 23:14:29 GMT 2025","v1 > Customer 360 > Fetch customer's financial summary","Bank User","",""
"","42","Delete Customer Comment","QA|Nova Bank - Infopool","Sat Jun 07 23:14:27 GMT 2025","failed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Comments > delete customer comment","Bank User","",""
"","60","Update profile - no phone number","QA|Nova Bank - Infopool","Sat Jun 07 23:14:16 GMT 2025","passed","Sat Jun 07 23:14:16 GMT 2025","v1 > Profile > Update profile","Bank User","",""
"","172","audit trail","QA|Nova Bank - Infopool","Sat Jun 07 23:14:17 GMT 2025","passed","Sat Jun 07 23:14:17 GMT 2025","v1 > Audit trail > Audit trail","Bank User","",""
"","42","Export Report Data - No auth","QA|Nova Bank - Infopool","Sat Jun 07 23:15:53 GMT 2025","passed","Sat Jun 07 23:15:53 GMT 2025","v1 > Report > Export Report Data","Bank Admin","",""
"Get a specific report by ID","44","Get Report by UUID - No auth","QA|Nova Bank - Infopool","Sat Jun 07 23:15:46 GMT 2025","passed","Sat Jun 07 23:15:46 GMT 2025","v1 > Report > Get Report by UUID","Bank Admin","",""
"","37","Update organization details by ID - empty name","QA|Nova Bank - Infopool","Sat Jun 07 23:15:44 GMT 2025","passed","Sat Jun 07 23:15:44 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","36","No auth - get user role","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Users > Role > Get role","Bank Admin","",""
"","44","Invalid token - Validate user invitation token","QA|Nova Bank - Infopool","Sat Jun 07 23:14:18 GMT 2025","passed","Sat Jun 07 23:14:18 GMT 2025","v1 > Onboarding > Validate invitation","Bank User","",""
"","39","Update role status - role does not exist","QA|Nova Bank - Infopool","Sat Jun 07 23:15:45 GMT 2025","passed","Sat Jun 07 23:15:45 GMT 2025","v1 > Roles > Update role","Bank Admin","",""
"","59","Get all Issues","QA|Nova Bank - Infopool","Sat Jun 07 23:14:26 GMT 2025","failed","Sat Jun 07 23:14:26 GMT 2025","v1 > Customer 360 > Issues > get all issues","Bank User","",""
"","2547","Fetch Customers Transactions","QA|Nova Bank - Infopool","Sat Jun 07 23:14:29 GMT 2025","passed","Sat Jun 07 23:14:32 GMT 2025","v1 > Customer 360 > Fetch customers transaction","Bank User","",""
"","124","Empty issue category - Create a New Issue","QA|Nova Bank - Infopool","Sat Jun 07 23:14:26 GMT 2025","passed","Sat Jun 07 23:14:26 GMT 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","145","verify OTP","QA|Nova Bank - Infopool","Sat Jun 07 23:14:13 GMT 2025","passed","Sat Jun 07 23:14:13 GMT 2025","v1 > Auth > MFA > Verify","Bank User","",""
"Verify TOTP or OTP. For OTP, you need to provide either `email` or `phone` as the recipient if you are not logged in.
    Make sure the operation matches the one used to generate the OTP.

    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE
    ","149","Invalid OTP - Verify MFA code, MFA backup code, Email or SMS OTP","QA|Nova Bank - Infopool","Sat Jun 07 23:14:12 GMT 2025","failed","Sat Jun 07 23:14:12 GMT 2025","v1 > Auth > MFA > Verify","Bank User","",""
"","37","Fetch user by ID - invalid ID","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Users > Fetch user by ID","Bank Admin","",""
"","55","No auth - Delete Attachment from Issue","QA|Nova Bank - Infopool","Sat Jun 07 23:14:27 GMT 2025","failed","Sat Jun 07 23:14:27 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","38","Create organization - operations manager ID does not exist","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","40","No Auth - Search Customers","QA|Nova Bank - Infopool","Sat Jun 07 23:14:28 GMT 2025","passed","Sat Jun 07 23:14:28 GMT 2025","v1 > Customer 360 > Search for a customer > search by name","Bank User","",""
"","268","audit-search","QA|Nova Bank - Infopool","Sat Jun 07 23:14:17 GMT 2025","passed","Sat Jun 07 23:14:18 GMT 2025","v1 > Audit trail > Audit trail","Bank User","",""
"","50","User does not exist - Forgot Password","QA|Nova Bank - Infopool","Sat Jun 07 23:14:11 GMT 2025","passed","Sat Jun 07 23:14:11 GMT 2025","v1 > Auth > Forgot password > Initiate forget password","Bank User","",""
"","37","Fetch organizations by ID - successful","QA|Nova Bank - Infopool","Sat Jun 07 23:15:43 GMT 2025","passed","Sat Jun 07 23:15:43 GMT 2025","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","37","Fetch all users","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Users > Fetch users","Bank Admin","",""
"","41","Delete organization details by ID - successful","QA|Nova Bank - Infopool","Sat Jun 07 23:15:44 GMT 2025","passed","Sat Jun 07 23:15:44 GMT 2025","v1 > Organizations > Delete organization","Bank Admin","",""
"","38","Fetch Customers Channels","QA|Nova Bank - Infopool","Sat Jun 07 23:15:42 GMT 2025","passed","Sat Jun 07 23:15:42 GMT 2025","v1 > Customer 360 > Fetch customer channel","Bank User","",""
"","35","Remove user from an organization - successful","QA|Nova Bank - Infopool","Sat Jun 07 23:15:44 GMT 2025","passed","Sat Jun 07 23:15:44 GMT 2025","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","36","Fetch sub-organizations of a parent organization","QA|Nova Bank - Infopool","Sat Jun 07 23:15:44 GMT 2025","passed","Sat Jun 07 23:15:44 GMT 2025","v1 > Organizations > Sub-organizations > Fetch sub-organizations","Bank Admin","",""
"","47","Invalid name - Search Customers","QA|Nova Bank - Infopool","Sat Jun 07 23:14:28 GMT 2025","failed","Sat Jun 07 23:14:28 GMT 2025","v1 > Customer 360 > Search for a customer > search by name","Bank User","",""
"Get a paginated list of reports with optional filtering","35","Get Report Objects - Question","QA|Nova Bank - Infopool","Sat Jun 07 23:15:45 GMT 2025","passed","Sat Jun 07 23:15:45 GMT 2025","v1 > Report > Get Report Object","Bank Admin","",""
