"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84","Fetch sub-organizations of a parent organization","QA|Nova Bank - Infopool","Fri Sep 05 18:54:41 UTC 2025","failed","Fri Sep 05 18:54:41 UTC 2025","v1 > Organizations > Sub-organizations > Fetch sub-organizations","Bank Admin","",""
"","81","Fetch user by ID - no auth","QA|Nova Bank - Infopool","Fri Sep 05 18:54:37 UTC 2025","passed","Fri Sep 05 18:54:37 UTC 2025","v1 > Users > Fetch user by ID","Bank Admin","",""
"","85","Weak password - Change password","QA|Nova Bank - Infopool","Fri Sep 05 18:54:22 UTC 2025","failed","Fri Sep 05 18:54:22 UTC 2025","v1 > Profile > Password","Bank User","",""
"","83","No Auth - Add Comment to Issue","QA|Nova Bank - Infopool","Fri Sep 05 18:54:27 UTC 2025","failed","Fri Sep 05 18:54:27 UTC 2025","v1 > Customer 360 > Issues > add comment to an issue","Bank User","",""
"","84","No Auth - Fetch Customer's Financial Summary","QA|Nova Bank - Infopool","Fri Sep 05 18:54:35 UTC 2025","passed","Fri Sep 05 18:54:35 UTC 2025","v1 > Customer 360 > Fetch customer's financial summary","Bank User","",""
"","88","No Auth - Change password","QA|Nova Bank - Infopool","Fri Sep 05 18:54:22 UTC 2025","failed","Fri Sep 05 18:54:22 UTC 2025","v1 > Profile > Password","Bank User","",""
"","86","Add user to an organization - successful","QA|Nova Bank - Infopool","Fri Sep 05 18:54:41 UTC 2025","failed","Fri Sep 05 18:54:41 UTC 2025","v1 > Organizations > Users > Add users to an organization","Bank Admin","",""
"","84","Update Issue","QA|Nova Bank - Infopool","Fri Sep 05 18:54:27 UTC 2025","failed","Fri Sep 05 18:54:27 UTC 2025","v1 > Customer 360 > Issues > update issue","Bank User","",""
"","84","Remove user from an organization - successful","QA|Nova Bank - Infopool","Fri Sep 05 18:54:42 UTC 2025","failed","Fri Sep 05 18:54:42 UTC 2025","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","85","Export Report Data - No auth","QA|Nova Bank - Infopool","Fri Sep 05 18:54:53 UTC 2025","passed","Fri Sep 05 18:54:53 UTC 2025","v1 > Report > Export Report Data","Bank Admin","",""
"","83","Search Customers","QA|Nova Bank - Infopool","Fri Sep 05 18:54:35 UTC 2025","failed","Fri Sep 05 18:54:35 UTC 2025","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"Update an existing report","84","Update Report - No auth","QA|Nova Bank - Infopool","Fri Sep 05 18:54:52 UTC 2025","failed","Fri Sep 05 18:54:52 UTC 2025","v1 > Report > Update Report","Bank Admin","",""
"","83","Generator Customers Transactions Statement - PDF","QA|Nova Bank - Infopool","Fri Sep 05 18:54:36 UTC 2025","failed","Fri Sep 05 18:54:36 UTC 2025","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","82","Add Comment to Issue","QA|Nova Bank - Infopool","Fri Sep 05 18:54:27 UTC 2025","failed","Fri Sep 05 18:54:27 UTC 2025","v1 > Customer 360 > Issues > add comment to an issue","Bank User","",""
"Create a new report","87","Create Report","QA|Nova Bank - Infopool","Fri Sep 05 18:54:51 UTC 2025","failed","Fri Sep 05 18:54:51 UTC 2025","v1 > Report > Create Report","Bank Admin","",""
"","94","verifyOTP","QA|Nova Bank - Infopool","Fri Sep 05 18:54:20 UTC 2025","failed","Fri Sep 05 18:54:21 UTC 2025","v1 > Auth > Session > verify OTP","Bank User","",""
"","496","Create a New Issue","QA|Nova Bank - Infopool","Fri Sep 05 18:54:25 UTC 2025","failed","Fri Sep 05 18:54:25 UTC 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","93","Empty Channel - Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Sep 05 18:54:21 UTC 2025","failed","Fri Sep 05 18:54:21 UTC 2025","v1 > Auth > MFA > Request","Bank User","",""
"","83","Delete organization details by ID - successful","QA|Nova Bank - Infopool","Fri Sep 05 18:54:41 UTC 2025","failed","Fri Sep 05 18:54:41 UTC 2025","v1 > Organizations > Delete organization","Bank Admin","",""
"Get a specific report by ID","83","Get Report by UUID - No auth","QA|Nova Bank - Infopool","Fri Sep 05 18:54:51 UTC 2025","passed","Fri Sep 05 18:54:51 UTC 2025","v1 > Report > Get Report by UUID","Bank Admin","",""
"","87","Update profile - No Auth","QA|Nova Bank - Infopool","Fri Sep 05 18:54:23 UTC 2025","failed","Fri Sep 05 18:54:23 UTC 2025","v1 > Profile > update profile image","Bank User","",""
"","89","Create_issue_without_attachment","QA|Nova Bank - Infopool","Fri Sep 05 18:54:26 UTC 2025","failed","Fri Sep 05 18:54:26 UTC 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
