"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94","resend_invitation_toUser","QA|Nova Bank - Infopool","Sat Jun 07 11:05:39 GMT 2025","passed","Sat Jun 07 11:05:39 GMT 2025","v1 > Onboarding > Validate invitation","Bank User","",""
"","79","No auth - Fetch sub-organizations of a parent organization","QA|Nova Bank - Infopool","Sat Jun 07 11:07:06 GMT 2025","passed","Sat Jun 07 11:07:06 GMT 2025","v1 > Organizations > Sub-organizations > Fetch sub-organizations","Bank Admin","",""
"","137","Add Comment to Customer","QA|Nova Bank - Infopool","Sat Jun 07 11:05:49 GMT 2025","passed","Sat Jun 07 11:05:50 GMT 2025","v1 > Customer 360 > Comments > add comment to customer","Bank User","",""
"","114","Fetch all users in an organization","QA|Nova Bank - Infopool","Sat Jun 07 11:07:06 GMT 2025","passed","Sat Jun 07 11:07:06 GMT 2025","v1 > Organizations > Users > Fetch users in an organization","Bank Admin","",""
"","75","Fetch organizations by ID - No Auth","QA|Nova Bank - Infopool","Sat Jun 07 11:07:05 GMT 2025","passed","Sat Jun 07 11:07:05 GMT 2025","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","82","Update organization details by ID - incorrect operation manager ID","QA|Nova Bank - Infopool","Sat Jun 07 11:07:06 GMT 2025","failed","Sat Jun 07 11:07:06 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","3215","Get all Issues","QA|Nova Bank - Infopool","Sat Jun 07 11:05:45 GMT 2025","failed","Sat Jun 07 11:05:48 GMT 2025","v1 > Customer 360 > Issues > get all issues","Bank User","",""
"","86","Remove user from an organization - user ID does not exist","QA|Nova Bank - Infopool","Sat Jun 07 11:07:07 GMT 2025","passed","Sat Jun 07 11:07:07 GMT 2025","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","81","No auth - Delete Attachment from Issue","QA|Nova Bank - Infopool","Sat Jun 07 11:05:49 GMT 2025","passed","Sat Jun 07 11:05:49 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","81","Update profile - No Auth","QA|Nova Bank - Infopool","Sat Jun 07 11:05:38 GMT 2025","passed","Sat Jun 07 11:05:38 GMT 2025","v1 > Profile > update profile image","Bank User","",""
"","74","Fetch organizations by ID - non-existing ID","QA|Nova Bank - Infopool","Sat Jun 07 11:07:05 GMT 2025","passed","Sat Jun 07 11:07:05 GMT 2025","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","80","No Auth - Fetch Customer's Financial Summary","QA|Nova Bank - Infopool","Sat Jun 07 11:05:52 GMT 2025","passed","Sat Jun 07 11:05:52 GMT 2025","v1 > Customer 360 > Fetch customer's financial summary","Bank User","",""
"","99","Add attachment to issue","QA|Nova Bank - Infopool","Sat Jun 07 11:05:49 GMT 2025","failed","Sat Jun 07 11:05:49 GMT 2025","v1 > Customer 360 > Issues > add attachment to issue","Bank User","",""
"","79","Add user to an organization - no auth","QA|Nova Bank - Infopool","Sat Jun 07 11:07:07 GMT 2025","passed","Sat Jun 07 11:07:07 GMT 2025","v1 > Organizations > Users > Add users to an organization","Bank Admin","",""
"","78","Update organization details by ID - organisation type id","QA|Nova Bank - Infopool","Sat Jun 07 11:07:05 GMT 2025","passed","Sat Jun 07 11:07:05 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","264","Empty issue - Create a New Issue","QA|Nova Bank - Infopool","Sat Jun 07 11:05:41 GMT 2025","passed","Sat Jun 07 11:05:42 GMT 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","75","Update user - no auth","QA|Nova Bank - Infopool","Sat Jun 07 11:07:03 GMT 2025","passed","Sat Jun 07 11:07:03 GMT 2025","v1 > Users > Update user","Bank Admin","",""
"","99","Search Customers","QA|Nova Bank - Infopool","Sat Jun 07 11:05:50 GMT 2025","passed","Sat Jun 07 11:05:50 GMT 2025","v1 > Customer 360 > Search for a customer > search by name","Bank User","",""
"","88","Update organization details by ID - empty name","QA|Nova Bank - Infopool","Sat Jun 07 11:07:06 GMT 2025","passed","Sat Jun 07 11:07:06 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","77","Create organization - empty street value","QA|Nova Bank - Infopool","Sat Jun 07 11:07:05 GMT 2025","passed","Sat Jun 07 11:07:05 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","79","No auth - Fetch all users in an organization","QA|Nova Bank - Infopool","Sat Jun 07 11:07:06 GMT 2025","passed","Sat Jun 07 11:07:07 GMT 2025","v1 > Organizations > Users > Fetch users in an organization","Bank Admin","",""
"","81","Fetch Customer By ID - invalid id","QA|Nova Bank - Infopool","Sat Jun 07 11:05:51 GMT 2025","failed","Sat Jun 07 11:05:51 GMT 2025","v1 > Customer 360 > Fetch customer by ID","Bank User","",""
"","75","Update user - successful","QA|Nova Bank - Infopool","Sat Jun 07 11:07:03 GMT 2025","passed","Sat Jun 07 11:07:03 GMT 2025","v1 > Users > Update user","Bank Admin","",""
"","75","Health","QA|Nova Bank - Infopool","Sat Jun 07 11:07:02 GMT 2025","passed","Sat Jun 07 11:07:02 GMT 2025","v1 > Health","Bank Admin","",""
"","82","Update Customer Comment","QA|Nova Bank - Infopool","Sat Jun 07 11:05:50 GMT 2025","failed","Sat Jun 07 11:05:50 GMT 2025","v1 > Customer 360 > Comments > update comment to customer","Bank User","",""
"","85","Send user invitation token - successful","QA|Nova Bank - Infopool","Sat Jun 07 11:05:39 GMT 2025","passed","Sat Jun 07 11:05:39 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","79","No Auth - Search Customers","QA|Nova Bank - Infopool","Sat Jun 07 11:05:50 GMT 2025","passed","Sat Jun 07 11:05:51 GMT 2025","v1 > Customer 360 > Search for a customer > search by name","Bank User","",""
"","80","No Auth - Add Comment to Issue","QA|Nova Bank - Infopool","Sat Jun 07 11:05:49 GMT 2025","passed","Sat Jun 07 11:05:49 GMT 2025","v1 > Customer 360 > Issues > add comment to an issue","Bank User","",""
"","76","No auth - get user role","QA|Nova Bank - Infopool","Sat Jun 07 11:07:03 GMT 2025","passed","Sat Jun 07 11:07:04 GMT 2025","v1 > Users > Role > Get role","Bank Admin","",""
