"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","142","Delete Attachment from Issue","QA|Nova Bank - Infopool","Sun Jun 08 21:25:13 GMT 2025","failed","Sun Jun 08 21:25:13 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","73","Fetch user by ID - ID does not exist","QA|Nova Bank - Infopool","Sun Jun 08 21:26:32 GMT 2025","passed","Sun Jun 08 21:26:32 GMT 2025","v1 > Users > Fetch user by ID","Bank Admin","",""
"","153","Empty last name - Send user invitation token","QA|Nova Bank - Infopool","Sun Jun 08 21:25:02 GMT 2025","passed","Sun Jun 08 21:25:02 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","75","No Auth - Fetch Customers Accounts","QA|Nova Bank - Infopool","Sun Jun 08 21:26:30 GMT 2025","passed","Sun Jun 08 21:26:30 GMT 2025","v1 > Customer 360 > Fetch customer accounts","Bank User","",""
"","543","Empty issue - Create a New Issue","QA|Nova Bank - Infopool","Sun Jun 08 21:25:03 GMT 2025","passed","Sun Jun 08 21:25:04 GMT 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","125","Invalid ID - Add Comment to Customer","QA|Nova Bank - Infopool","Sun Jun 08 21:25:14 GMT 2025","passed","Sun Jun 08 21:25:14 GMT 2025","v1 > Customer 360 > Comments > add comment to customer","Bank User","",""
"","73","Fetch organizations by ID - successful","QA|Nova Bank - Infopool","Sun Jun 08 21:26:34 GMT 2025","passed","Sun Jun 08 21:26:34 GMT 2025","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","549","Add Comment to Issue","QA|Nova Bank - Infopool","Sun Jun 08 21:25:09 GMT 2025","passed","Sun Jun 08 21:25:10 GMT 2025","v1 > Customer 360 > Issues > add comment to an issue","Bank User","",""
"","73","Update user - ID does not exist","QA|Nova Bank - Infopool","Sun Jun 08 21:26:32 GMT 2025","passed","Sun Jun 08 21:26:32 GMT 2025","v1 > Users > Update user","Bank Admin","",""
"","74","Role does not exist - update role","QA|Nova Bank - Infopool","Sun Jun 08 21:26:32 GMT 2025","passed","Sun Jun 08 21:26:33 GMT 2025","v1 > Users > Role > Update role","Bank Admin","",""
"","138","No auth - Delete Attachment from Issue","QA|Nova Bank - Infopool","Sun Jun 08 21:25:13 GMT 2025","failed","Sun Jun 08 21:25:14 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","152","Update profile - invalid phone number","QA|Nova Bank - Infopool","Sun Jun 08 21:24:58 GMT 2025","passed","Sun Jun 08 21:24:58 GMT 2025","v1 > Profile > Update profile","Bank User","",""
"","71","successful dashboard embed","QA|Nova Bank - Infopool","Sun Jun 08 21:26:31 GMT 2025","passed","Sun Jun 08 21:26:31 GMT 2025","embed dashboard","Bank User","",""
"","433","No auth - Create a New Issue","QA|Nova Bank - Infopool","Sun Jun 08 21:25:03 GMT 2025","passed","Sun Jun 08 21:25:03 GMT 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","6746","Invalid credentials","QA|Nova Bank - Infopool","Sun Jun 08 21:24:37 GMT 2025","passed","Sun Jun 08 21:24:43 GMT 2025","v1 > Auth > Session > Login","Bank User","",""
"","148","No Auth - Get Issue by ID","QA|Nova Bank - Infopool","Sun Jun 08 21:25:05 GMT 2025","passed","Sun Jun 08 21:25:05 GMT 2025","v1 > Customer 360 > Issues > get issue by Id","Bank User","",""
"","75","No auth - Create  organization","QA|Nova Bank - Infopool","Sun Jun 08 21:26:33 GMT 2025","passed","Sun Jun 08 21:26:33 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","159","Get profile - user not logged in","QA|Nova Bank - Infopool","Sun Jun 08 21:24:51 GMT 2025","passed","Sun Jun 08 21:24:51 GMT 2025","v1 > Profile > Get profile","Bank User","",""
"","137","No Auth - Fetch Customer Comments","QA|Nova Bank - Infopool","Sun Jun 08 21:25:14 GMT 2025","passed","Sun Jun 08 21:25:14 GMT 2025","v1 > Customer 360 > Comments > fetch customer comment","Bank User","",""
"","128","Get profile roles - successful","QA|Nova Bank - Infopool","Sun Jun 08 21:24:47 GMT 2025","passed","Sun Jun 08 21:24:48 GMT 2025","v1 > Profile > Roles","Bank User","",""
