"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","Add Comment to Customer","QA|Nova Bank - Infopool","Thu Jun 05 12:45:46 GMT 2025","failed","Thu Jun 05 12:45:46 GMT 2025","v1 > Customer 360 > Comments > add comment to customer","Bank User","",""
"","93","verifyOTP","QA|Nova Bank - Infopool","Thu Jun 05 12:45:40 GMT 2025","passed","Thu Jun 05 12:45:40 GMT 2025","v1 > Auth > Session > verify OTP","Bank User","",""
"","71","Get roles - successful","QA|Nova Bank - Infopool","Thu Jun 05 12:46:04 GMT 2025","passed","Thu Jun 05 12:46:04 GMT 2025","v1 > Roles > Get roles","Bank Admin","",""
"","94","Update organization details by ID - successful","QA|Nova Bank - Infopool","Thu Jun 05 12:46:00 GMT 2025","passed","Thu Jun 05 12:46:00 GMT 2025","v1 > Organizations > Update organization","Bank Admin","",""
"","63","Get profile roles - successful","QA|Nova Bank - Infopool","Thu Jun 05 12:45:41 GMT 2025","passed","Thu Jun 05 12:45:41 GMT 2025","v1 > Profile > Roles","Bank User","",""
"","63","Invalid email format - Forgot password","QA|Nova Bank - Infopool","Thu Jun 05 12:45:40 GMT 2025","passed","Thu Jun 05 12:45:40 GMT 2025","v1 > Auth > Forgot password > Initiate forget password","Bank User","",""
"","56","No auth - Fetch all users in an organization","QA|Nova Bank - Infopool","Thu Jun 05 12:46:00 GMT 2025","passed","Thu Jun 05 12:46:00 GMT 2025","v1 > Organizations > Users > Fetch users in an organization","Bank Admin","",""
"","65","Create organization - name already exists","QA|Nova Bank - Infopool","Thu Jun 05 12:45:59 GMT 2025","passed","Thu Jun 05 12:45:59 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","57","Invalid ID - Get single definition","QA|Nova Bank - Infopool","Thu Jun 05 12:45:57 GMT 2025","failed","Thu Jun 05 12:45:57 GMT 2025","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","57","Empty password - Send user invitation token","QA|Nova Bank - Infopool","Thu Jun 05 12:45:44 GMT 2025","passed","Thu Jun 05 12:45:44 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","60","Delete organization details by ID -Invalid Id","QA|Nova Bank - Infopool","Thu Jun 05 12:46:00 GMT 2025","failed","Thu Jun 05 12:46:00 GMT 2025","v1 > Organizations > Delete organization","Bank Admin","",""
"","61","Update profile - Invalid file size","QA|Nova Bank - Infopool","Thu Jun 05 12:45:42 GMT 2025","passed","Thu Jun 05 12:45:42 GMT 2025","v1 > Profile > update profile image","Bank User","",""
"","60","Update profile - no phone number","QA|Nova Bank - Infopool","Thu Jun 05 12:45:42 GMT 2025","passed","Thu Jun 05 12:45:42 GMT 2025","v1 > Profile > Update profile","Bank User","",""
"","598","Create a New Issue","QA|Nova Bank - Infopool","Thu Jun 05 12:45:44 GMT 2025","passed","Thu Jun 05 12:45:44 GMT 2025","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","579","Fetch Customer's Financial Summary","QA|Nova Bank - Infopool","Thu Jun 05 12:45:51 GMT 2025","passed","Thu Jun 05 12:45:51 GMT 2025","v1 > Customer 360 > Fetch customer's financial summary","Bank User","",""
"","58","Empty first name - Send user invitation token","QA|Nova Bank - Infopool","Thu Jun 05 12:45:44 GMT 2025","passed","Thu Jun 05 12:45:44 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
"","55","Fetch Customer By ID no Auth","QA|Nova Bank - Infopool","Thu Jun 05 12:45:50 GMT 2025","passed","Thu Jun 05 12:45:50 GMT 2025","v1 > Customer 360 > Fetch customer by ID","Bank User","",""
"","63","Create  organization - without parent id","QA|Nova Bank - Infopool","Thu Jun 05 12:45:58 GMT 2025","passed","Thu Jun 05 12:45:59 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"","57","No Auth - Add Comment to Issue","QA|Nova Bank - Infopool","Thu Jun 05 12:45:46 GMT 2025","passed","Thu Jun 05 12:45:46 GMT 2025","v1 > Customer 360 > Issues > add comment to an issue","Bank User","",""
"","58","Empty last name - Send user invitation token","QA|Nova Bank - Infopool","Thu Jun 05 12:45:44 GMT 2025","passed","Thu Jun 05 12:45:44 GMT 2025","v1 > Onboarding > Complete profile","Bank User","",""
