"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52","Delete Customer Comment","QA|Nova Bank - Infopool","Fri Feb 06 19:27:50 UTC 2026","broken","Fri Feb 06 19:27:50 UTC 2026","v1 > Customer 360 > Comments > delete customer comment","Bank User","",""
"","57","Update organization details by ID - No auth","QA|Nova Bank - Infopool","Fri Feb 06 19:27:54 UTC 2026","broken","Fri Feb 06 19:27:54 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","57","Generator Customers Transactions Statement - PDF","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","58","Update user - invalid action","QA|Nova Bank - Infopool","Fri Feb 06 19:27:52 UTC 2026","broken","Fri Feb 06 19:27:52 UTC 2026","v1 > Users > Update user","Bank Admin","",""
"","57","No auth - Update role status","QA|Nova Bank - Infopool","Fri Feb 06 19:27:55 UTC 2026","broken","Fri Feb 06 19:27:56 UTC 2026","v1 > Roles > Update role","Bank Admin","",""
"","67","get user role","QA|Nova Bank - Infopool","Fri Feb 06 19:27:52 UTC 2026","broken","Fri Feb 06 19:27:52 UTC 2026","v1 > Users > Role > Get role","Bank Admin","",""
"","87","verify OTP","QA|Nova Bank - Infopool","Fri Feb 06 19:27:45 UTC 2026","broken","Fri Feb 06 19:27:45 UTC 2026","v1 > Auth > MFA > Verify","Bank User","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","138","Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 06 19:27:44 UTC 2026","broken","Fri Feb 06 19:27:44 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","63","Empty Operation - Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 06 19:27:44 UTC 2026","broken","Fri Feb 06 19:27:45 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"Verify TOTP or OTP. For OTP, you need to provide either `email` or `phone` as the recipient if you are not logged in.
    Make sure the operation matches the one used to generate the OTP.

    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE
    ","78","Invalid OTP - Verify MFA code, MFA backup code, Email or SMS OTP","QA|Nova Bank - Infopool","Fri Feb 06 19:27:45 UTC 2026","broken","Fri Feb 06 19:27:45 UTC 2026","v1 > Auth > MFA > Verify","Bank User","",""
"","58","Generator Customers Transactions Statement - CSV","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","54","Empty issue category - Create a New Issue","QA|Nova Bank - Infopool","Fri Feb 06 19:27:48 UTC 2026","broken","Fri Feb 06 19:27:48 UTC 2026","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","58","Fetch organizations by ID - non-existing ID","QA|Nova Bank - Infopool","Fri Feb 06 19:27:54 UTC 2026","broken","Fri Feb 06 19:27:54 UTC 2026","v1 > Organizations > Fetch organiation by ID","Bank Admin","",""
"","53","Fetch Customer By ID no Auth","QA|Nova Bank - Infopool","Fri Feb 06 19:27:50 UTC 2026","broken","Fri Feb 06 19:27:50 UTC 2026","v1 > Customer 360 > Fetch customer by ID","Bank User","",""
"","69","Get all definitions","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","81","No auth - Create a New Issue","QA|Nova Bank - Infopool","Fri Feb 06 19:27:48 UTC 2026","broken","Fri Feb 06 19:27:48 UTC 2026","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","86","Invalid email format","QA|Nova Bank - Infopool","Fri Feb 06 19:27:44 UTC 2026","broken","Fri Feb 06 19:27:44 UTC 2026","v1 > Auth > Session > Login","Bank User","",""
"","61","Invalid attachment id - Delete Attachment from Issue","QA|Nova Bank - Infopool","Fri Feb 06 19:27:49 UTC 2026","broken","Fri Feb 06 19:27:49 UTC 2026","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","59","Get events - invalid end date","QA|Nova Bank - Infopool","Fri Feb 06 19:27:47 UTC 2026","broken","Fri Feb 06 19:27:47 UTC 2026","v1 > Audit trail > Event","Bank User","",""
"Get a specific report by ID","56","Get Report by UUID","QA|Nova Bank - Infopool","Fri Feb 06 19:27:57 UTC 2026","broken","Fri Feb 06 19:27:57 UTC 2026","v1 > Report > Get Report by UUID","Bank Admin","",""
"","58","No auth - Delete Attachment from Issue","QA|Nova Bank - Infopool","Fri Feb 06 19:27:49 UTC 2026","broken","Fri Feb 06 19:27:49 UTC 2026","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","59","Update user - no auth","QA|Nova Bank - Infopool","Fri Feb 06 19:27:52 UTC 2026","broken","Fri Feb 06 19:27:52 UTC 2026","v1 > Users > Update user","Bank Admin","",""
"","57","Invalid ID - Get single definition","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
"","67","Create organization - empty description","QA|Nova Bank - Infopool","Fri Feb 06 19:27:53 UTC 2026","broken","Fri Feb 06 19:27:53 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"","57","Fetch Customer By ID - invalid id","QA|Nova Bank - Infopool","Fri Feb 06 19:27:50 UTC 2026","broken","Fri Feb 06 19:27:50 UTC 2026","v1 > Customer 360 > Fetch customer by ID","Bank User","",""
"","56","Fetch Customer Comments","QA|Nova Bank - Infopool","Fri Feb 06 19:27:49 UTC 2026","broken","Fri Feb 06 19:27:49 UTC 2026","v1 > Customer 360 > Comments > fetch customer comment","Bank User","",""
"","76","Update profile - no phone number","QA|Nova Bank - Infopool","Fri Feb 06 19:27:46 UTC 2026","broken","Fri Feb 06 19:27:46 UTC 2026","v1 > Profile > Update profile","Bank User","",""
"Get a paginated list of reports with optional filtering","57","Get Reports Stats","QA|Nova Bank - Infopool","Fri Feb 06 19:27:57 UTC 2026","broken","Fri Feb 06 19:27:57 UTC 2026","v1 > Report > Get Report Stats","Bank Admin","",""
"","68","Get Report Data - Question","QA|Nova Bank - Infopool","Fri Feb 06 19:27:58 UTC 2026","broken","Fri Feb 06 19:27:58 UTC 2026","v1 > Report > Get Report Data","Bank Admin","",""
"","57","Remove user from an organization - successful","QA|Nova Bank - Infopool","Fri Feb 06 19:27:55 UTC 2026","broken","Fri Feb 06 19:27:55 UTC 2026","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","94","reset password","QA|Nova Bank - Infopool","Fri Feb 06 19:27:44 UTC 2026","broken","Fri Feb 06 19:27:44 UTC 2026","v1 > Auth > Forgot password > Reset password","Bank User","",""
"","53","Add user to an organization -user ID does not exist","QA|Nova Bank - Infopool","Fri Feb 06 19:27:55 UTC 2026","broken","Fri Feb 06 19:27:55 UTC 2026","v1 > Organizations > Users > Add users to an organization","Bank Admin","",""
"","55","Invalid user phone number - Search Customers","QA|Nova Bank - Infopool","Fri Feb 06 19:27:50 UTC 2026","broken","Fri Feb 06 19:27:50 UTC 2026","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"","60","Add attachment to issue","QA|Nova Bank - Infopool","Fri Feb 06 19:27:49 UTC 2026","broken","Fri Feb 06 19:27:49 UTC 2026","v1 > Customer 360 > Issues > add attachment to issue","Bank User","",""
"","64","Empty priority - Create a New Issue","QA|Nova Bank - Infopool","Fri Feb 06 19:27:48 UTC 2026","broken","Fri Feb 06 19:27:48 UTC 2026","v1 > Customer 360 > Issues > create a new issue","Bank User","",""
"","57","Create organization - name already exists","QA|Nova Bank - Infopool","Fri Feb 06 19:27:53 UTC 2026","broken","Fri Feb 06 19:27:53 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"","56","No Auth - Fetch Customers Channels","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Customer 360 > Fetch customer channel","Bank User","",""
"","59","Get all Issues","QA|Nova Bank - Infopool","Fri Feb 06 19:27:48 UTC 2026","broken","Fri Feb 06 19:27:48 UTC 2026","v1 > Customer 360 > Issues > get all issues","Bank User","",""
"Get a paginated list of reports with optional filtering","67","Get Reports - No auth","QA|Nova Bank - Infopool","Fri Feb 06 19:27:57 UTC 2026","broken","Fri Feb 06 19:27:57 UTC 2026","v1 > Report > Get Report","Bank Admin","",""
"Create a new report","67","Create Report - Empty category","QA|Nova Bank - Infopool","Fri Feb 06 19:27:58 UTC 2026","broken","Fri Feb 06 19:27:58 UTC 2026","v1 > Report > Create Report","Bank Admin","",""
"","57","Health","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Health","Bank Admin","",""
"","57","Get single definition","QA|Nova Bank - Infopool","Fri Feb 06 19:27:51 UTC 2026","broken","Fri Feb 06 19:27:51 UTC 2026","v1 > Static Definitions > Retrieve definition by ID","Bank Admin","",""
