"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29","No auth - Fetch all users in an organization","QA|Nova Bank - Infopool","Fri Apr 18 18:53:50 GMT 2025","passed","Fri Apr 18 18:53:50 GMT 2025","v1 > Organizations > Users > Fetch users in an organization","Bank Admin","",""
"","39","get all category","QA|Nova Bank - Infopool","Fri Apr 18 18:53:51 GMT 2025","passed","Fri Apr 18 18:53:51 GMT 2025","v1 > Notifications > Category > Fetch all category","Bank Admin","",""
"","1641","Get Report Data - Dashboard","QA|Nova Bank - Infopool","Fri Apr 18 18:54:02 GMT 2025","passed","Fri Apr 18 18:54:04 GMT 2025","v1 > Report > Get Report Data","Bank Admin","",""
"","31","No Auth - Fetch Customers Accounts","QA|Nova Bank - Infopool","Fri Apr 18 18:53:47 GMT 2025","passed","Fri Apr 18 18:53:47 GMT 2025","v1 > Customer 360 > Fetch customer accounts","Bank User","",""
"","2646","Fetch Customers Transactions","QA|Nova Bank - Infopool","Fri Apr 18 18:53:35 GMT 2025","passed","Fri Apr 18 18:53:38 GMT 2025","v1 > Customer 360 > Fetch customers transaction","Bank User","",""
"","28","No Auth - Fetch Customers Transactions","QA|Nova Bank - Infopool","Fri Apr 18 18:53:38 GMT 2025","passed","Fri Apr 18 18:53:38 GMT 2025","v1 > Customer 360 > Fetch customers transaction","Bank User","",""
"","45","Create organization - name already exists","QA|Nova Bank - Infopool","Fri Apr 18 18:53:49 GMT 2025","passed","Fri Apr 18 18:53:49 GMT 2025","v1 > Organizations > Create organization","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","168","Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Apr 18 18:53:30 GMT 2025","passed","Fri Apr 18 18:53:30 GMT 2025","v1 > Auth > MFA > Request","Bank User","",""
"","29","Remove user from an organization - no auth","QA|Nova Bank - Infopool","Fri Apr 18 18:53:50 GMT 2025","passed","Fri Apr 18 18:53:50 GMT 2025","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","29","Get events - no auth","QA|Nova Bank - Infopool","Fri Apr 18 18:53:32 GMT 2025","passed","Fri Apr 18 18:53:32 GMT 2025","v1 > Audit trail > Event","Bank User","",""
"","48","Update Customer Comment","QA|Nova Bank - Infopool","Fri Apr 18 18:53:34 GMT 2025","passed","Fri Apr 18 18:53:34 GMT 2025","v1 > Customer 360 > Comments > update comment to customer","Bank User","",""
"","38","Get Report Data - Invalid id","QA|Nova Bank - Infopool","Fri Apr 18 18:54:04 GMT 2025","passed","Fri Apr 18 18:54:04 GMT 2025","v1 > Report > Get Report Data","Bank Admin","",""
"","3198","Invalid credentials","QA|Nova Bank - Infopool","Fri Apr 18 18:53:26 GMT 2025","passed","Fri Apr 18 18:53:30 GMT 2025","v1 > Auth > Session > Login","Bank User","",""
"","27","Export Report Data - No auth","QA|Nova Bank - Infopool","Fri Apr 18 18:54:04 GMT 2025","passed","Fri Apr 18 18:54:04 GMT 2025","v1 > Report > Export Report Data","Bank Admin","",""
"","36","Invalid ID - Delete Customer Comment","QA|Nova Bank - Infopool","Fri Apr 18 18:53:34 GMT 2025","passed","Fri Apr 18 18:53:34 GMT 2025","v1 > Customer 360 > Comments > delete customer comment","Bank User","",""
"Get a paginated list of reports with optional filtering","45","Get Reports","QA|Nova Bank - Infopool","Fri Apr 18 18:53:51 GMT 2025","passed","Fri Apr 18 18:53:51 GMT 2025","v1 > Report > Get Report","Bank Admin","",""
"","29","Invalid email format - Forgot password","QA|Nova Bank - Infopool","Fri Apr 18 18:53:30 GMT 2025","passed","Fri Apr 18 18:53:30 GMT 2025","v1 > Auth > Forgot password > Initiate forget password","Bank User","",""
"","36","Delete Attachment from Issue","QA|Nova Bank - Infopool","Fri Apr 18 18:53:33 GMT 2025","failed","Fri Apr 18 18:53:34 GMT 2025","v1 > Customer 360 > Issues > delete attachment to an issue","Bank User","",""
"","71","audit trail","QA|Nova Bank - Infopool","Fri Apr 18 18:53:32 GMT 2025","passed","Fri Apr 18 18:53:32 GMT 2025","v1 > Audit trail > Audit trail","Bank User","",""
"","270","Weak password - Change password","QA|Nova Bank - Infopool","Fri Apr 18 18:53:31 GMT 2025","passed","Fri Apr 18 18:53:31 GMT 2025","v1 > Profile > Password","Bank User","",""
"","5806","Generator Customers Transactions Statement - PDF","QA|Nova Bank - Infopool","Fri Apr 18 18:53:38 GMT 2025","failed","Fri Apr 18 18:53:44 GMT 2025","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"Create a new report","29","Create Report - No auth","QA|Nova Bank - Infopool","Fri Apr 18 18:54:02 GMT 2025","passed","Fri Apr 18 18:54:02 GMT 2025","v1 > Report > Create Report","Bank Admin","",""
