"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43","Add user to an organization - successful","QA|Nova Bank - Infopool","Fri Jan 02 18:59:16 UTC 2026","broken","Fri Jan 02 18:59:16 UTC 2026","v1 > Organizations > Users > Add users to an organization","Bank Admin","",""
"","40","Create  organization - without parent id","QA|Nova Bank - Infopool","Fri Jan 02 18:59:15 UTC 2026","broken","Fri Jan 02 18:59:15 UTC 2026","v1 > Organizations > Create organization","Bank Admin","",""
"Get Email or SMS OTP. For OTP, you need to provide either `email` or `phone` if you are not logged in.
    `operation` can be one of: 
- LOGIN
- FORGOT_PASSWORD
- CREATE_ROLE
- UPDATE_ROLE
- DELETE_ROLE","100","Get Email or SMS OTP","QA|Nova Bank - Infopool","Fri Jan 02 18:59:09 UTC 2026","broken","Fri Jan 02 18:59:09 UTC 2026","v1 > Auth > MFA > Request","Bank User","",""
"","40","get all category","QA|Nova Bank - Infopool","Fri Jan 02 18:59:17 UTC 2026","broken","Fri Jan 02 18:59:17 UTC 2026","v1 > Notifications > Category > Fetch all category","Bank Admin","",""
"","40","No auth - get all category","QA|Nova Bank - Infopool","Fri Jan 02 18:59:17 UTC 2026","broken","Fri Jan 02 18:59:17 UTC 2026","v1 > Notifications > Category > Fetch all category","Bank Admin","",""
"","42","Get events - end date earlier than start date","QA|Nova Bank - Infopool","Fri Jan 02 18:59:11 UTC 2026","broken","Fri Jan 02 18:59:11 UTC 2026","v1 > Audit trail > Event","Bank User","",""
"Create a new report","45","Create Report - Duplicate name","QA|Nova Bank - Infopool","Fri Jan 02 18:59:18 UTC 2026","broken","Fri Jan 02 18:59:18 UTC 2026","v1 > Report > Create Report","Bank Admin","",""
"","42","Search Customers","QA|Nova Bank - Infopool","Fri Jan 02 18:59:12 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Search for a customer > search by name","Bank User","",""
"","40","Get roles - No Auth","QA|Nova Bank - Infopool","Fri Jan 02 18:59:16 UTC 2026","broken","Fri Jan 02 18:59:16 UTC 2026","v1 > Roles > Get roles","Bank Admin","",""
"","78","Invalid credentials","QA|Nova Bank - Infopool","Fri Jan 02 18:59:08 UTC 2026","broken","Fri Jan 02 18:59:08 UTC 2026","v1 > Auth > Session > Login","Bank User","",""
"","44","Get profile - No Auth","QA|Nova Bank - Infopool","Fri Jan 02 18:59:10 UTC 2026","broken","Fri Jan 02 18:59:10 UTC 2026","v1 > Profile > Get profile","Bank User","",""
"","42","No Auth - Search Customers","QA|Nova Bank - Infopool","Fri Jan 02 18:59:13 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"","45","Get Issue by ID","QA|Nova Bank - Infopool","Fri Jan 02 18:59:11 UTC 2026","broken","Fri Jan 02 18:59:11 UTC 2026","v1 > Customer 360 > Issues > get issue by Id","Bank User","",""
"","46","Get all Issues","QA|Nova Bank - Infopool","Fri Jan 02 18:59:11 UTC 2026","broken","Fri Jan 02 18:59:11 UTC 2026","v1 > Customer 360 > Issues > get all issues","Bank User","",""
"Create a new report","45","Create Report - Empty category","QA|Nova Bank - Infopool","Fri Jan 02 18:59:18 UTC 2026","broken","Fri Jan 02 18:59:18 UTC 2026","v1 > Report > Create Report","Bank Admin","",""
"","43","Generator Customers Transactions Statement - CSV","QA|Nova Bank - Infopool","Fri Jan 02 18:59:13 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Generate customers transaction statement","Bank User","",""
"","40","Get roles - successful","QA|Nova Bank - Infopool","Fri Jan 02 18:59:16 UTC 2026","broken","Fri Jan 02 18:59:16 UTC 2026","v1 > Roles > Get roles","Bank Admin","",""
"Get a specific report by ID","42","Get Report by ID - Invalid id","QA|Nova Bank - Infopool","Fri Jan 02 18:59:18 UTC 2026","broken","Fri Jan 02 18:59:18 UTC 2026","v1 > Report > Get Report by Id","Bank Admin","",""
"","42","Get Report Data - No auth","QA|Nova Bank - Infopool","Fri Jan 02 18:59:19 UTC 2026","broken","Fri Jan 02 18:59:19 UTC 2026","v1 > Report > Get Report Data","Bank Admin","",""
"","41","Fetch Customer By ID","QA|Nova Bank - Infopool","Fri Jan 02 18:59:13 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Fetch customer by ID","Bank User","",""
"","41","Get events - invalid end date","QA|Nova Bank - Infopool","Fri Jan 02 18:59:10 UTC 2026","broken","Fri Jan 02 18:59:11 UTC 2026","v1 > Audit trail > Event","Bank User","",""
"","42","Invalid name - Search Customers","QA|Nova Bank - Infopool","Fri Jan 02 18:59:13 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Search for a customer > search by name","Bank User","",""
"","40","get user role","QA|Nova Bank - Infopool","Fri Jan 02 18:59:14 UTC 2026","broken","Fri Jan 02 18:59:14 UTC 2026","v1 > Users > Role > Get role","Bank Admin","",""
"","39","Get all permissions","QA|Nova Bank - Infopool","Fri Jan 02 18:59:17 UTC 2026","broken","Fri Jan 02 18:59:17 UTC 2026","v1 > Permissions > Get permissions","Bank Admin","",""
"","41","Remove user from an organization - no auth","QA|Nova Bank - Infopool","Fri Jan 02 18:59:16 UTC 2026","broken","Fri Jan 02 18:59:16 UTC 2026","v1 > Organizations > Users > Remove users from an organization","Bank Admin","",""
"","47","Invalid email format - Forgot password","QA|Nova Bank - Infopool","Fri Jan 02 18:59:09 UTC 2026","broken","Fri Jan 02 18:59:09 UTC 2026","v1 > Auth > Forgot password > Initiate forget password","Bank User","",""
"","42","Export Report Data - No auth","QA|Nova Bank - Infopool","Fri Jan 02 18:59:19 UTC 2026","broken","Fri Jan 02 18:59:19 UTC 2026","v1 > Report > Export Report Data","Bank Admin","",""
"","40","Search Customers","QA|Nova Bank - Infopool","Fri Jan 02 18:59:13 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Search for a customer > search by phone number","Bank User","",""
"","50","Fetch Customers Accounts","QA|Nova Bank - Infopool","Fri Jan 02 18:59:13 UTC 2026","broken","Fri Jan 02 18:59:13 UTC 2026","v1 > Customer 360 > Fetch customer accounts","Bank User","",""
"","38","Fetch user by ID - invalid ID","QA|Nova Bank - Infopool","Fri Jan 02 18:59:14 UTC 2026","broken","Fri Jan 02 18:59:14 UTC 2026","v1 > Users > Fetch user by ID","Bank Admin","",""
"","55","Update organization details by ID - No auth","QA|Nova Bank - Infopool","Fri Jan 02 18:59:15 UTC 2026","broken","Fri Jan 02 18:59:15 UTC 2026","v1 > Organizations > Update organization","Bank Admin","",""
"","44","Weak password - Change password","QA|Nova Bank - Infopool","Fri Jan 02 18:59:10 UTC 2026","broken","Fri Jan 02 18:59:10 UTC 2026","v1 > Profile > Password","Bank User","",""
"","43","Get profile roles - successful","QA|Nova Bank - Infopool","Fri Jan 02 18:59:09 UTC 2026","broken","Fri Jan 02 18:59:09 UTC 2026","v1 > Profile > Roles","Bank User","",""
"","43","No Auth - Get all permissions","QA|Nova Bank - Infopool","Fri Jan 02 18:59:17 UTC 2026","broken","Fri Jan 02 18:59:17 UTC 2026","v1 > Permissions > Get permissions","Bank Admin","",""
